연도,상권_코드,상권_코드_명_매출,총매출,평균유동인구
2024,3110533,충정로역 7번,204535325,5876985.0
2024,3110534,경기대학교,286277585,655301.75
2024,3110535,영천시장입구,3617692021,906212.0769230769
2024,3110536,돈의문센트레빌아파트입구,2248695339,130480.25
2024,3110537,충정로현대아파트,7691039955,507104.5
2024,3110538,충정로역 3번,6567511801,337886.4117647059
2024,3110539,미근동,14936714487,293220.0
2024,3110540,망원나들목체육관,2975758251,564658.6428571428
2024,3110541,동교초등학교,22064052327,1213823.987012987
2024,3110542,마포구청역 7번,16071032892,1350107.7066666668
2024,3110543,중암중학교,169195101,150484.75
2024,3110544,망리단길,67823469137,5334973.385093167
2024,3110545,마포구청역 1번,28342866180,545188.262295082
2024,3110546,양화대교북단,1792683519,736993.3076923077
2024,3110547,KB국민은행 망원동지점,23198885570,875652.1846153847
2024,3110548,마포구청역 4번,9430726234,1006821.9714285714
2024,3110549,새터산,6790912047,888243.5
2024,3110550,합정역 8번,86208697883,1305799.941860465
2024,3110551,성서초등학교,9420117915,1289364.4333333333
2024,3110552,성미산체육관,7352074624,542006.0666666667
2024,3110553,가좌역 2번,7298598491,984793.48
2024,3110554,망원역 1번,9979645910,1180890.5609756098
2024,3110555,홍익지구대,4609018747,249820.0
2024,3110556,절두산순교성지,214505872,189171.25
2024,3110557,홍대부속여중고앞,23176672333,794554.9101123596
2024,3110558,경성고등학교,34085740204,2901744.1621621624
2024,3110559,성산중학교,19918769211,911955.8181818182
2024,3110560,마포FM,29176185963,796367.4074074074
2024,3110561,상수역 4번,11535508436,743905.2162162162
2024,3110562,연트럴파크(연남동주민센터),12537609205,1008899.6170212766
2024,3110563,상수역 3번,44875963,180011.33333333334
2024,3110564,홍대입구역 3번,34729020475,940412.1940298508
2024,3110565,홍익대,4672375928,420788.9130434783
2024,3110566,경의선책거리,54394211612,1453216.0
2024,3110567,광흥창역 6번,444046252,319534.5
2024,3110568,광흥창역 1번,6428411413,381159.75
2024,3110569,홍대땡땡거리,31438235220,825659.0
2024,3110570,KB국민은행 서강지점,4609222846,212618.75
2024,3110571,신수동주민센터,1888592524,492552.29032258067
2024,3110572,서강대역 1번,22284112324,2079810.25
2024,3110573,신촌역 6번,899114780,108647.57142857143
2024,3110575,대흥동주민센터,2523125519,978207.75
2024,3110576,대흥역 3번,41635608379,801908.8615384615
2024,3110577,용강동주민센터,29141432466,517786.0350877193
2024,3110578,대흥역 2번,36129218974,2485744.0
2024,3110579,마포역 4번,4190047394,375892.1176470588
2024,3110580,양원초등학교,1282089272,794552.125
2024,3110582,이대역 5번,13056021530,440229.131147541
2024,3110583,공덕래미안3차아파트,4576264155,375800.0
2024,3110584,아현역 4번,55696489283,96071.07142857143
2024,3110585,마포경찰서,1095512611,104959.5
2024,3110586,서울서부지방법원,22636629728,1844842.25
2024,3110587,공덕동주민센터,3621011835,597084.7941176471
2024,3110588,한겨레신문사,3442747232,1028815.0
2024,3110589,애오개역 3번,1370261399,111173.75
2024,3110590,만리재,8679277091,1613510.0
2024,3110591,충정로역 6번,29890813826,811501.6538461539
2024,3110592,서울금융고등학교,1470988167,239772.5
2024,3110593,신월3동주민센터,23540894564,1016705.3424657534
2024,3110594,신월중학교,4792911657,339671.675
2024,3110595,메디힐병원,31129587105,667961.4320987654
2024,3110596,서서울호수공원,6095954391,617550.75
2024,3110597,신월1동주민센터,18845799878,1140154.862745098
2024,3110598,신월문화체육센터,17280269237,553452.6923076923
2024,3110599,신월1파출소,4974579984,908765.6862745098
2024,3110600,신월7동주민센터,16970556120,444335.8
2024,3110601,신월1동우편취급국,17927732453,1485539.5
2024,3110602,신월시영아파트중문,2622869936,202209.2
2024,3110603,지향초등학교,10694572350,92546.25
2024,3110604,신월4동주민센터,14611883483,1055244.8194444445
2024,3110605,목동센트럴아이파크앞,8139266312,44909.75
2024,3110606,신한은행 신월동지점,35373713321,1457657.49
2024,3110607,금빛새마을금고본점,750263077,173366.5
2024,3110608,신월2동주민센터,4193373104,1166905.0
2024,3110609,신정네거리역 2번,1300750981,883404.0
2024,3110610,계남근린공원,886927846,706909.6666666666
2024,3110611,신정역 1번,4420429488,1263918.9090909092
2024,3110612,신정역 5번,11803171870,2072679.5633802817
2024,3110613,신정네거리역 4번,2741509345,222944.0
2024,3110614,목동로데오거리,8994563068,472529.02857142856
2024,3110615,신서초등학교,21088909578,279675.0888888889
2024,3110616,양목초등학교,480602472,240293.6
2024,3110617,등촌역 4번,770748909,496720.13636363635
2024,3110618,강서고등학교,6690120400,1620696.2884615385
2024,3110619,목4동주민센터,6534779518,360001.75
2024,3110620,목동보건지소,29452607045,2070934.0166666666
2024,3110621,목동역 5번,21550717021,194006.11538461538
2024,3110622,달마을공원,5993772342,460730.0652173913
2024,3110623,갈산공원,4606436134,85900.5
2024,3110624,목동문화체육센터,699607092,463393.0
2024,3110625,신정2동주민센터,52967501588,915202.6859504132
2024,3110626,양화초등학교,3441732625,1441680.0
2024,3110627,신정롯데캐슬아파트,40142585948,1423824.4742268042
2024,3110628,신목동역,2830464,370477.25
2024,3110630,공항시장역 1번,18759139689,1492663.606060606
2024,3110631,방화초등학교,5230748782,627714.0869565217
2024,3110632,방화역 3번,22093059440,628466.2340425532
2024,3110633,개화산역 1번,6924237159,75701.25
2024,3110634,송정역 3번,52829329219,1826958.8333333333
2024,3110635,공항시장역 3번,6509899211,239607.0
2024,3110636,방화역 2번,22284171019,575685.8157894737
2024,3110637,송정역 2번,3116178813,277029.0
2024,3110638,신방화역 2번,78935136123,2221996.6274509802
2024,3110639,신방화역 8번,3750941439,581737.1
2024,3110640,방화역 1번,19340185932,465210.10909090907
2024,3110641,공항고등학교,4991821536,350700.75
2024,3110642,정곡초등학교,452650907,16242.5
2024,3110643,강서구다솔마을,46524598035,533994.2127659575
2024,3110644,신광명마을,5160865108,81495.0
2024,3110645,우장산역 4번,58755145979,1305026.1538461538
2024,3110646,푸른들청소년도서관,34023915405,1687870.1057692308
2024,3110647,화곡역 5번,12515394610,2345165.75
2024,3110648,양천향교역 7번,54026791812,130728.25
2024,3110649,우장산역 1번,35322665614,999684.0158730159
2024,3110650,우장산힐스테이트,4106658326,66080.68421052632
2024,3110651,화원중학교,22689676803,452479.0128205128
2024,3110652,양천향교역 2번,6413119447,381750.5
2024,3110653,화곡역 2번,11646079784,1231296.923076923
2024,3110654,까치산역 4번,35508459537,2746534.525925926
2024,3110655,발산역 5번,19169872478,352469.43333333335
2024,3110656,까치산역 3번,67909123100,5746748.802631579
2024,3110657,양천향교역 5번,58461798641,716002.3913043478
2024,3110658,화곡초등학교,11454619416,699849.2564102564
2024,3110659,화곡역 4번,46272162785,4563219.982300885
2024,3110660,등촌3동주민센터,81287165107,849980.0675675676
2024,3110661,강서새말어린이공원,312995940,274690.5
2024,3110662,까치산역 1번,16211958957,1902548.043956044
2024,3110663,우장산롯데캐슬아파트앞,7180149149,209268.11111111112
2024,3110664,강서구청옆,6056415458,297215.5
2024,3110665,곰달래도서관,19812586477,2600933.734375
2024,3110666,KC대학교,12659292377,226438.0
2024,3110667,가양역 10번,38973277588,42489.20253164557
2024,3110668,화곡2동주민센터,21581759202,1637382.5
2024,3110669,화곡보람2차아파트,391575995,62422.75
2024,3110670,신곡초등학교,5851950269,1405486.0
2024,3110671,등촌1동주민센터,94347873052,1764657.7924528301
2024,3110672,백석중학교,392033547,751556.6
2024,3110673,뜸부기어린이공원,20086838864,752319.7777777778
2024,3110674,강서구청가양동별관,8084939852,62609.724137931036
2024,3110675,화곡4동주민센터,6548480317,1636109.4
2024,3110676,등촌역 7번,1457480399,341086.75
2024,3110677,등촌역 1번,3422044157,248370.1
2024,3110678,염창무학아파트,2183062960,158060.25
2024,3110679,염창역 2번,6087407095,208402.5
2024,3110680,온수역 5번(온수산업단지),10114028489,190414.45454545456
2024,3110681,온수역 1번,874377336,27736.25
2024,3110683,오류고등학교,5304601808,270139.0
2024,3110684,서울공연예술고등학교,3487767308,67617.55172413793
2024,3110685,금강수목원아파트,3726720903,75320.0
2024,3110686,수궁동주민센터,12978968924,774772.276923077
2024,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",867667967,174604.25
2024,3110688,오류지구대,3132795099,680439.75
2024,3110689,오류동역 3번,9917935241,1039340.0
2024,3110690,오류2동버들시장,39238876045,1491557.4435483871
2024,3110691,개봉중학교,12160377056,576866.1538461539
2024,3110692,큰굴다리,871039286,807504.5
2024,3110693,오류동역 4번,1574807149,155477.6
2024,3110694,세곡초등학교,12198495230,1921573.6363636365
2024,3110695,개봉1동주민센터,35088239846,1436818.3818181818
2024,3110696,오류동역 1번,4436809974,867335.4117647059
2024,3110697,개봉3동주민센터,1907598466,441245.67741935485
2024,3110698,개웅초등학교(개웅중학교),3846807982,698840.1351351351
2024,3110699,덕의초등학교,7501484623,447696.16949152545
2024,3110700,고척초등학교,822535912,1069487.25
2024,3110701,고척동성당,15188552914,653741.3888888889
2024,3110702,개봉초등학교,4112335137,1186464.448275862
2024,3110703,개봉역,37165277703,678581.2
2024,3110704,고척중학교,1831961340,54063.0
2024,3110706,그라운드 고척,37946737804,277002.3205128205
2024,3110707,구로창업지원센터,8365463374,959227.0
2024,3110708,화원어린이공원,664433339,454409.05263157893
2024,3110709,구로119안전센터,3348230854,1210193.0
2024,3110710,남구로역 3번,44913353296,2308597.3139534886
2024,3110711,구로초등학교,11981575383,1267199.0
2024,3110712,남구로역 5번,21273826779,2445636.2784810127
2024,3110713,구로보건소,41960106791,2845158.225
2024,3110714,구로4동주민센터,62763390239,1421472.144
2024,3110715,구로구민회관,2995584387,304229.0
2024,3110716,구로나눔길,17264424297,405649.6046511628
2024,3110717,남구로역 2번,39561451133,2712944.2325581396
2024,3110718,한국SGI본부,55359109378,1047542.7619047619
2024,3110719,영서중학교,582178008,292403.63636363635
2024,3110720,대림역 2번,20671971819,882144.8253968254
2024,3110721,가리봉파출소,2621071310,1120808.7586206896
2024,3110722,G타워,10905887979,344083.75
2024,3110723,가산디지털단지역 1번 출입구,7303462823,307327.8095238095
2024,3110724,금천구립가산도서관,3727582852,589080.5
2024,3110725,가산동주민센터,27610200981,232483.75
2024,3110726,금천철쭉어린이공원(금하마을),3522796409,302672.3947368421
2024,3110727,독산역 1번 출입구,2495393561,482906.75
2024,3110728,두산초등학교,8252197637,197892.23529411765
2024,3110729,가산동우체국,17219067654,702754.2363636363
2024,3110730,서울축산농협 독산역지점(독산파출소),35117290895,563993.0975609756
2024,3110731,금천구청역 1번 출입구,16493682330,367670.0
2024,3110732,가산초등학교(세일중학교),21327658140,510257.3538461538
2024,3110733,금천어울림복지센터,2050538211,266748.0
2024,3110734,금천파출소,354501897,41998.75
2024,3110735,말미고개,18791031895,985472.5409836066
2024,3110736,독산119안전센터,20591801684,854312.5925925926
2024,3110737,금천세무서,5424551749,764057.3888888889
2024,3110738,문성초등학교,36133052708,652560.8627450981
2024,3110739,시흥3동 우편취급국,444428240,24349.75
2024,3110740,금천해태공원,9943635592,1522468.5227272727
2024,3110741,독산2동주민센터,19354763154,346229.5
2024,3110742,KT금천빌딩(금천구시설관리공단),8954299158,69529.22222222222
2024,3110743,시흥초등학교(시흥1동우체국),12846602064,817535.8
2024,3110744,독산동성당,27831641055,1658739.3229166667
2024,3110745,독산동정훈단지,20676650316,420742.02898550726
2024,3110746,금천금빛공원(은행나무사거리서측),7740169744,203859.5
2024,3110747,석수역 1번 출입구,7358048680,146642.42857142858
2024,3110748,백산초등학교,12405534579,416783.5
2024,3110749,금산초등학교(금천고등학교),24240632502,536437.088607595
2024,3110750,시흥4동주민센터(서울신흥초등학교),16031672429,716626.5
2024,3110751,난곡중학교,4643679063,1033393.25
2024,3110752,한울중학교,28598134310,710420.159574468
2024,3110753,시흥동 은행나무사거리,34419708002,981764.75
2024,3110754,삼성산자연공원(서울금천초등학교),18719501343,1253239.2833333334
2024,3110755,동일여자고등학교,14009541455,258584.4693877551
2024,3110756,문래중학교,3122717377,272682.0
2024,3110757,양평역 2번,44949890178,223865.0
2024,3110758,문래소공원,2523540682,292653.8181818182
2024,3110759,문래예술촌(문래창작촌),248033465148,3407108.276595745
2024,3110760,선유도역 6번,28459719076,729934.3953488372
2024,3110762,선유도역 1번,53969830691,1683813.0298507463
2024,3110763,영등포구청역 2번,16688978998,523517.7291666667
2024,3110764,문래역 3번,1184937003,70261.0
2024,3110765,문래동사거리,4022456148,319371.36363636365
2024,3110766,대림역 5번,12181741551,1246355.25
2024,3110767,도림동주민센터,566511922,221966.5
2024,3110768,도림2동유수지내체육시설,730159335,256414.0
2024,3110769,대림차이나타운(대림역 12번),5070621477,610661.1578947369
2024,3110770,영등포구청역 6번,7136732112,832397.5
2024,3110771,대림역 11번,135763502,377230.0
2024,3110772,신우어린이공원,48629548675,344638.0
2024,3110773,당산역 13번,164716594,84485.33333333333
2024,3110774,당산반도유보라팰리스아파트,6380495516,589553.8780487805
2024,3110775,대동초등학교,6442920544,220586.6857142857
2024,3110776,도신초등학교,47530537188,741308.126984127
2024,3110777,구로세무서,354801527,295067.5
2024,3110778,구로디지털단지역 4번,33551263779,1195239.3055555555
2024,3110779,대림갑을명가아파트,386469708,130318.75
2024,3110780,신길대성유니드아파트,8327637054,360671.09523809527
2024,3110781,대림한신아파트,5874828035,1271194.625
2024,3110782,영등포시장역 4번,3601822551,213072.0
2024,3110783,영등포시장역 1번,6605757486,223385.94736842104
2024,3110784,신대림초등학교,832782652,171127.92307692306
